dataset,publishTime,startTime,generation
WINDFOR,2022-06-14T16:30:00Z,2022-06-14T23:00:00Z,2862
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T00:00:00Z,2661
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T01:00:00Z,2557
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T02:00:00Z,2340
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T03:00:00Z,2164
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T04:00:00Z,2057
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T05:00:00Z,1873
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T06:00:00Z,1697
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T07:00:00Z,1569
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T08:00:00Z,1616
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T09:00:00Z,1745
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T10:00:00Z,2063
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T11:00:00Z,2514
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T12:00:00Z,2945
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T13:00:00Z,3447
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T14:00:00Z,4037
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T15:00:00Z,4453
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T16:00:00Z,4706
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T17:00:00Z,4811
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T18:00:00Z,4864
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T19:00:00Z,4777
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T20:00:00Z,4454
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T21:00:00Z,3952
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T22:00:00Z,3259
WINDFOR,2022-06-14T16:30:00Z,2022-06-15T23:00:00Z,2727
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T00:00:00Z,2327
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T01:00:00Z,2123
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T02:00:00Z,1919
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T03:00:00Z,1784
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T04:00:00Z,1293
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T05:00:00Z,1124
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T06:00:00Z,980
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T07:00:00Z,964
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T08:00:00Z,968
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T09:00:00Z,993
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T10:00:00Z,1108
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T11:00:00Z,1265
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T12:00:00Z,1465
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T13:00:00Z,1561
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T14:00:00Z,1674
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T15:00:00Z,1808
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T16:00:00Z,1856
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T17:00:00Z,1932
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T18:00:00Z,2040
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T19:00:00Z,2210
WINDFOR,2022-06-14T16:30:00Z,2022-06-16T20:00:00Z,2433
WINDFOR,2022-06-14T12:30:00Z,2022-06-14T20:00:00Z,3310
WINDFOR,2022-06-14T12:30:00Z,2022-06-14T21:00:00Z,3323
WINDFOR,2022-06-14T12:30:00Z,2022-06-14T22:00:00Z,3046
WINDFOR,2022-06-14T12:30:00Z,2022-06-14T23:00:00Z,2861
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T00:00:00Z,2704
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T01:00:00Z,2613
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T02:00:00Z,2394
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T03:00:00Z,2152
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T04:00:00Z,2024
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T05:00:00Z,1816
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T06:00:00Z,1613
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T07:00:00Z,1516
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T08:00:00Z,1508
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T09:00:00Z,1590
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T10:00:00Z,1800
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T11:00:00Z,2198
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T12:00:00Z,2694
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T13:00:00Z,3194
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T14:00:00Z,3731
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T15:00:00Z,4154
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T16:00:00Z,4190
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T17:00:00Z,4337
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T18:00:00Z,4366
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T19:00:00Z,4246
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T20:00:00Z,4081
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T21:00:00Z,3834
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T22:00:00Z,2465
WINDFOR,2022-06-14T12:30:00Z,2022-06-15T23:00:00Z,2138
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T00:00:00Z,1867
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T01:00:00Z,1674
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T02:00:00Z,1510
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T03:00:00Z,1374
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T04:00:00Z,1219
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T05:00:00Z,1085
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T06:00:00Z,970
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T07:00:00Z,940
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T08:00:00Z,928
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T09:00:00Z,934
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T10:00:00Z,1045
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T11:00:00Z,1196
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T12:00:00Z,1388
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T13:00:00Z,1469
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T14:00:00Z,1564
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T15:00:00Z,1675
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T16:00:00Z,1741
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T17:00:00Z,1831
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T18:00:00Z,1952
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T19:00:00Z,2149
WINDFOR,2022-06-14T12:30:00Z,2022-06-16T20:00:00Z,2389
WINDFOR,2022-06-14T10:30:00Z,2022-06-14T20:00:00Z,3310
WINDFOR,2022-06-14T10:30:00Z,2022-06-14T21:00:00Z,3323
WINDFOR,2022-06-14T10:30:00Z,2022-06-14T22:00:00Z,3046
WINDFOR,2022-06-14T10:30:00Z,2022-06-14T23:00:00Z,2861
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T00:00:00Z,2704
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T01:00:00Z,2613
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T02:00:00Z,2394
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T03:00:00Z,2152
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T04:00:00Z,2024
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T05:00:00Z,1816
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T06:00:00Z,1613
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T07:00:00Z,1516
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T08:00:00Z,1508
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T09:00:00Z,1590
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T10:00:00Z,1800
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T11:00:00Z,2198
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T12:00:00Z,2694
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T13:00:00Z,3194
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T14:00:00Z,3731
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T15:00:00Z,4154
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T16:00:00Z,4190
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T17:00:00Z,4337
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T18:00:00Z,4366
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T19:00:00Z,4246
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T20:00:00Z,4081
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T21:00:00Z,3834
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T22:00:00Z,2465
WINDFOR,2022-06-14T10:30:00Z,2022-06-15T23:00:00Z,2138
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T00:00:00Z,1867
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T01:00:00Z,1674
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T02:00:00Z,1510
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T03:00:00Z,1374
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T04:00:00Z,1219
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T05:00:00Z,1085
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T06:00:00Z,970
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T07:00:00Z,940
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T08:00:00Z,928
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T09:00:00Z,934
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T10:00:00Z,1045
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T11:00:00Z,1196
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T12:00:00Z,1388
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T13:00:00Z,1469
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T14:00:00Z,1564
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T15:00:00Z,1675
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T16:00:00Z,1741
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T17:00:00Z,1831
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T18:00:00Z,1952
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T19:00:00Z,2149
WINDFOR,2022-06-14T10:30:00Z,2022-06-16T20:00:00Z,2389
WINDFOR,2022-06-14T08:30:00Z,2022-06-14T20:00:00Z,3311
WINDFOR,2022-06-14T08:30:00Z,2022-06-14T21:00:00Z,3324
WINDFOR,2022-06-14T08:30:00Z,2022-06-14T22:00:00Z,3047
WINDFOR,2022-06-14T08:30:00Z,2022-06-14T23:00:00Z,2861
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T00:00:00Z,2705
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T01:00:00Z,2613
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T02:00:00Z,2394
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T03:00:00Z,2152
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T04:00:00Z,2023
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T05:00:00Z,1816
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T06:00:00Z,1613
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T07:00:00Z,1516
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T08:00:00Z,1508
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T09:00:00Z,1590
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T10:00:00Z,1801
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T11:00:00Z,2199
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T12:00:00Z,2695
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T13:00:00Z,3194
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T14:00:00Z,3730
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T15:00:00Z,4153
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T16:00:00Z,4190
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T17:00:00Z,4337
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T18:00:00Z,4367
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T19:00:00Z,4246
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T20:00:00Z,4081
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T21:00:00Z,3834
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T22:00:00Z,2464
WINDFOR,2022-06-14T08:30:00Z,2022-06-15T23:00:00Z,2140
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T00:00:00Z,1869
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T01:00:00Z,1674
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T02:00:00Z,1510
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T03:00:00Z,1374
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T04:00:00Z,1219
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T05:00:00Z,1085
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T06:00:00Z,970
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T07:00:00Z,941
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T08:00:00Z,928
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T09:00:00Z,934
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T10:00:00Z,1045
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T11:00:00Z,1196
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T12:00:00Z,1387
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T13:00:00Z,1468
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T14:00:00Z,1563
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T15:00:00Z,1673
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T16:00:00Z,1739
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T17:00:00Z,1829
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T18:00:00Z,1950
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T19:00:00Z,2147
WINDFOR,2022-06-14T08:30:00Z,2022-06-16T20:00:00Z,2387
WINDFOR,2022-06-14T05:30:00Z,2022-06-14T20:00:00Z,3560
WINDFOR,2022-06-14T05:30:00Z,2022-06-14T21:00:00Z,3568
WINDFOR,2022-06-14T05:30:00Z,2022-06-14T22:00:00Z,3248
WINDFOR,2022-06-14T05:30:00Z,2022-06-14T23:00:00Z,3023
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T00:00:00Z,2880
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T01:00:00Z,2796
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T02:00:00Z,2500
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T03:00:00Z,2259
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T04:00:00Z,2086
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T05:00:00Z,1855
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T06:00:00Z,1622
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T07:00:00Z,1577
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T08:00:00Z,1523
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T09:00:00Z,1567
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T10:00:00Z,1631
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T11:00:00Z,1943
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T12:00:00Z,2379
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T13:00:00Z,2876
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T14:00:00Z,3375
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T15:00:00Z,3758
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T16:00:00Z,2379
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T17:00:00Z,2571
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T18:00:00Z,2800
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T19:00:00Z,2763
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T20:00:00Z,2752
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T21:00:00Z,2767
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T22:00:00Z,2466
WINDFOR,2022-06-14T05:30:00Z,2022-06-15T23:00:00Z,2204
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T00:00:00Z,1991
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T01:00:00Z,1796
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T02:00:00Z,1631
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T03:00:00Z,1491
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T04:00:00Z,1314
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T05:00:00Z,1162
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T06:00:00Z,1032
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T07:00:00Z,956
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T08:00:00Z,907
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T09:00:00Z,883
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T10:00:00Z,1005
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T11:00:00Z,1173
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T12:00:00Z,1388
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T13:00:00Z,1505
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T14:00:00Z,1640
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T15:00:00Z,1797
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T16:00:00Z,1891
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T17:00:00Z,2015
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T18:00:00Z,2175
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T19:00:00Z,2408
WINDFOR,2022-06-14T05:30:00Z,2022-06-16T20:00:00Z,2690
WINDFOR,2022-06-14T03:30:00Z,2022-06-14T20:00:00Z,3560
WINDFOR,2022-06-14T03:30:00Z,2022-06-14T21:00:00Z,3568
WINDFOR,2022-06-14T03:30:00Z,2022-06-14T22:00:00Z,3248
WINDFOR,2022-06-14T03:30:00Z,2022-06-14T23:00:00Z,3023
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T00:00:00Z,2880
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T01:00:00Z,2796
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T02:00:00Z,2500
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T03:00:00Z,2259
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T04:00:00Z,2086
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T05:00:00Z,1855
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T06:00:00Z,1622
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T07:00:00Z,1577
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T08:00:00Z,1523
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T09:00:00Z,1567
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T10:00:00Z,1631
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T11:00:00Z,1943
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T12:00:00Z,2379
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T13:00:00Z,2876
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T14:00:00Z,3375
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T15:00:00Z,3758
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T16:00:00Z,2379
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T17:00:00Z,2571
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T18:00:00Z,2800
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T19:00:00Z,2763
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T20:00:00Z,2752
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T21:00:00Z,2767
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T22:00:00Z,2466
WINDFOR,2022-06-14T03:30:00Z,2022-06-15T23:00:00Z,2204
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T00:00:00Z,1991
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T01:00:00Z,1796
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T02:00:00Z,1631
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T03:00:00Z,1491
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T04:00:00Z,1314
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T05:00:00Z,1162
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T06:00:00Z,1032
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T07:00:00Z,956
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T08:00:00Z,907
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T09:00:00Z,883
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T10:00:00Z,1005
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T11:00:00Z,1173
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T12:00:00Z,1388
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T13:00:00Z,1505
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T14:00:00Z,1640
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T15:00:00Z,1797
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T16:00:00Z,1891
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T17:00:00Z,2015
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T18:00:00Z,2175
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T19:00:00Z,2408
WINDFOR,2022-06-14T03:30:00Z,2022-06-16T20:00:00Z,2690
WINDFOR,2022-06-13T23:30:00Z,2022-06-13T20:00:00Z,3248
WINDFOR,2022-06-13T23:30:00Z,2022-06-13T21:00:00Z,3166
WINDFOR,2022-06-13T23:30:00Z,2022-06-13T22:00:00Z,3172
WINDFOR,2022-06-13T23:30:00Z,2022-06-13T23:00:00Z,3220
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T00:00:00Z,3183
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T01:00:00Z,3130
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T02:00:00Z,3068
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T03:00:00Z,2958
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T04:00:00Z,2796
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T05:00:00Z,2643
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T06:00:00Z,2535
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T07:00:00Z,2575
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T08:00:00Z,2674
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T09:00:00Z,2776
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T10:00:00Z,2766
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T11:00:00Z,2836
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T12:00:00Z,2906
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T13:00:00Z,3024
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T14:00:00Z,3038
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T15:00:00Z,3284
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T16:00:00Z,3284
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T17:00:00Z,3349
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T18:00:00Z,3294
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T19:00:00Z,3238
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T20:00:00Z,3258
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T21:00:00Z,3216
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T22:00:00Z,2959
WINDFOR,2022-06-13T23:30:00Z,2022-06-14T23:00:00Z,2748
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T00:00:00Z,2600
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T01:00:00Z,2478
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T02:00:00Z,2189
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T03:00:00Z,1978
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T04:00:00Z,1681
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T05:00:00Z,1531
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T06:00:00Z,1362
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T07:00:00Z,1296
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T08:00:00Z,1258
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T09:00:00Z,1316
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T10:00:00Z,1135
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T11:00:00Z,1242
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T12:00:00Z,1374
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T13:00:00Z,1548
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T14:00:00Z,1760
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T15:00:00Z,2016
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T16:00:00Z,2151
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T17:00:00Z,2318
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T18:00:00Z,2513
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T19:00:00Z,2440
WINDFOR,2022-06-13T23:30:00Z,2022-06-15T20:00:00Z,2385
WINDFOR,2022-06-13T19:30:00Z,2022-06-13T20:00:00Z,3245
WINDFOR,2022-06-13T19:30:00Z,2022-06-13T21:00:00Z,3165
WINDFOR,2022-06-13T19:30:00Z,2022-06-13T22:00:00Z,3172
WINDFOR,2022-06-13T19:30:00Z,2022-06-13T23:00:00Z,3220
WINDFOR,2022-06-13T19:30:00Z,2022-06-14T00:00:00Z,3183
WINDFOR,2022-06-13T19:30:00Z,2022-06-14T01:00:00Z,3129
WINDFOR,2022-06-13T19:30:00Z,2022-06-14T02:00:00Z,3068
WINDFOR,2022-06-13T19:30:00Z,2022-06-14T03:00:00Z,2958
WINDFOR,2022-06-13T19:30:00Z,2022-06-14T04:00:00Z,2796
WINDFOR,2022-06-13T19:30:00Z,2022-06-14T05:00:00Z,2643
