dataset,publishTime,startTime,settlementDate,settlementPeriod,fuelType,generation
FUELHH,2022-06-22T22:00:00Z,2022-06-22T21:30:00Z,2022-06-22,46,INTNSL,810
FUELHH,2022-06-22T22:00:00Z,2022-06-22T21:30:00Z,2022-06-22,46,NPSHYD,215
FUELHH,2022-06-22T22:00:00Z,2022-06-22T21:30:00Z,2022-06-22,46,NUCLEAR,5685
FUELHH,2022-06-22T22:00:00Z,2022-06-22T21:30:00Z,2022-06-22,46,OCGT,0
FUELHH,2022-06-22T22:00:00Z,2022-06-22T21:30:00Z,2022-06-22,46,OIL,0
FUELHH,2022-06-22T22:00:00Z,2022-06-22T21:30:00Z,2022-06-22,46,OTHER,244
FUELHH,2022-06-22T22:00:00Z,2022-06-22T21:30:00Z,2022-06-22,46,PS,-212
FUELHH,2022-06-22T22:00:00Z,2022-06-22T21:30:00Z,2022-06-22,46,WIND,4142
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,BIOMASS,1663
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,CCGT,17326
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,COAL,259
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,INTELEC,-908
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,INTEW,0
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,INTFR,-1004
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,INTIFA2,-1030
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,INTIRL,30
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,INTNED,986
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,INTNEM,-946
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,INTNSL,854
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,NPSHYD,245
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,NUCLEAR,5683
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,OCGT,1
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,OIL,0
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,OTHER,224
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,PS,-318
FUELHH,2022-06-22T21:30:00Z,2022-06-22T21:00:00Z,2022-06-22,45,WIND,3998
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,BIOMASS,1601
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,CCGT,17457
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,COAL,288
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,INTELEC,-908
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,INTEW,0
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,INTFR,-582
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,INTIFA2,-1030
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,INTIRL,-18
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,INTNED,512
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,INTNEM,-1020
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,INTNSL,1130
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,NPSHYD,251
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,NUCLEAR,5683
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,OCGT,1
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,OIL,0
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,OTHER,330
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,PS,60
FUELHH,2022-06-22T21:00:00Z,2022-06-22T20:30:00Z,2022-06-22,44,WIND,4007
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,BIOMASS,1478
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,CCGT,17900
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,COAL,336
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,INTELEC,-908
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,INTEW,0
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,INTFR,-520
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,INTIFA2,-1030
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,INTIRL,-86
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,INTNED,480
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,INTNEM,-1020
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,INTNSL,1118
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,NPSHYD,258
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,NUCLEAR,5686
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,OCGT,1
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,OIL,0
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,OTHER,457
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,PS,382
FUELHH,2022-06-22T20:30:00Z,2022-06-22T20:00:00Z,2022-06-22,43,WIND,3952
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,BIOMASS,1469
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,CCGT,17225
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,COAL,368
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,INTELEC,-908
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,INTEW,0
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,INTFR,374
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,INTIFA2,-1030
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,INTIRL,-96
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,INTNED,176
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,INTNEM,-898
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,INTNSL,794
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,NPSHYD,315
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,NUCLEAR,5684
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,OCGT,1
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,OIL,0
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,OTHER,695
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,PS,362
FUELHH,2022-06-22T20:00:00Z,2022-06-22T19:30:00Z,2022-06-22,42,WIND,3812
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,BIOMASS,1451
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,CCGT,17528
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,COAL,500
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,INTELEC,-906
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,INTEW,-32
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,INTFR,416
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,INTIFA2,-1030
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,INTIRL,-48
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,INTNED,176
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,INTNEM,-898
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,INTNSL,756
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,NPSHYD,343
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,NUCLEAR,5687
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,OCGT,1
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,OIL,0
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,OTHER,954
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,PS,380
FUELHH,2022-06-22T19:30:00Z,2022-06-22T19:00:00Z,2022-06-22,41,WIND,3632
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,BIOMASS,1373
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,CCGT,17358
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,COAL,500
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,INTELEC,-906
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,INTEW,-64
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,INTFR,514
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,INTIFA2,-1030
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,INTIRL,-118
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,INTNED,242
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,INTNEM,-854
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,INTNSL,698
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,NPSHYD,417
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,NUCLEAR,5686
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,OCGT,1
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,OIL,0
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,OTHER,1000
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,PS,550
FUELHH,2022-06-22T19:00:00Z,2022-06-22T18:30:00Z,2022-06-22,40,WIND,3565
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,BIOMASS,1363
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,CCGT,17436
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,COAL,499
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,INTELEC,-906
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,INTEW,-88
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,INTFR,504
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,INTIFA2,-1030
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,INTIRL,-150
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,INTNED,242
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,INTNEM,-854
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,INTNSL,682
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,NPSHYD,500
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,NUCLEAR,5689
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,OCGT,1
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,OIL,0
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,OTHER,1011
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,PS,622
FUELHH,2022-06-22T18:30:00Z,2022-06-22T18:00:00Z,2022-06-22,39,WIND,3548
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,BIOMASS,1390
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,CCGT,17565
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,COAL,498
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,INTELEC,-908
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,INTEW,-114
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,INTFR,222
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,INTIFA2,-1030
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,INTIRL,-248
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,INTNED,316
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,INTNEM,-866
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,INTNSL,530
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,NPSHYD,566
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,NUCLEAR,5684
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,OCGT,1
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,OIL,0
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,OTHER,1018
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,PS,674
FUELHH,2022-06-22T18:00:00Z,2022-06-22T17:30:00Z,2022-06-22,38,WIND,3405
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,BIOMASS,1385
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,CCGT,17329
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,COAL,487
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,INTELEC,-908
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,INTEW,-178
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,INTFR,212
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,INTIFA2,-1030
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,INTIRL,-252
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,INTNED,318
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,INTNEM,-866
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,INTNSL,542
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,NPSHYD,565
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,NUCLEAR,5687
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,OCGT,1
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,OIL,0
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,OTHER,914
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,PS,632
FUELHH,2022-06-22T17:30:00Z,2022-06-22T17:00:00Z,2022-06-22,37,WIND,3398
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,BIOMASS,1371
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,CCGT,17166
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,COAL,498
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,INTELEC,-908
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,INTEW,-284
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,INTFR,162
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,INTIFA2,-1028
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,INTIRL,-252
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,INTNED,554
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,INTNEM,-724
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,INTNSL,776
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,NPSHYD,415
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,NUCLEAR,5686
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,OCGT,1
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,OIL,0
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,OTHER,802
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,PS,416
FUELHH,2022-06-22T17:00:00Z,2022-06-22T16:30:00Z,2022-06-22,36,WIND,3382
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,BIOMASS,1366
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,CCGT,16498
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,COAL,499
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,INTELEC,-906
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,INTEW,-280
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,INTFR,146
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,INTIFA2,-1028
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,INTIRL,-252
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,INTNED,552
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,INTNEM,-724
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,INTNSL,754
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,NPSHYD,391
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,NUCLEAR,5684
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,OCGT,0
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,OIL,0
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,OTHER,837
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,PS,298
FUELHH,2022-06-22T16:30:00Z,2022-06-22T16:00:00Z,2022-06-22,35,WIND,3470
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,BIOMASS,1373
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,CCGT,16577
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,COAL,497
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,INTELEC,-906
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,INTEW,-254
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,INTFR,-248
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,INTIFA2,-1028
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,INTIRL,-252
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,INTNED,878
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,INTNEM,-750
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,INTNSL,526
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,NPSHYD,295
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,NUCLEAR,5676
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,OCGT,1
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,OIL,0
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,OTHER,659
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,PS,32
FUELHH,2022-06-22T16:00:00Z,2022-06-22T15:30:00Z,2022-06-22,34,WIND,3357
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,BIOMASS,1451
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,CCGT,15762
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,COAL,498
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,INTELEC,-908
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,INTEW,-212
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,INTFR,-258
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,INTIFA2,-1028
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,INTIRL,-252
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,INTNED,900
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,INTNEM,-750
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,INTNSL,466
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,NPSHYD,286
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,NUCLEAR,5675
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,OCGT,1
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,OIL,0
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,OTHER,595
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,PS,158
FUELHH,2022-06-22T15:30:00Z,2022-06-22T15:00:00Z,2022-06-22,33,WIND,3218
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,BIOMASS,1459
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,CCGT,15910
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,COAL,496
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,INTELEC,-908
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,INTEW,-324
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,INTFR,-238
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,INTIFA2,-1028
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,INTIRL,-252
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,INTNED,502
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,INTNEM,-540
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,INTNSL,66
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,NPSHYD,152
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,NUCLEAR,5676
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,OCGT,1
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,OIL,0
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,OTHER,446
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,PS,84
FUELHH,2022-06-22T15:00:00Z,2022-06-22T14:30:00Z,2022-06-22,32,WIND,3063
FUELHH,2022-06-22T14:30:00Z,2022-06-22T14:00:00Z,2022-06-22,31,BIOMASS,1568
FUELHH,2022-06-22T14:30:00Z,2022-06-22T14:00:00Z,2022-06-22,31,CCGT,15495
FUELHH,2022-06-22T14:30:00Z,2022-06-22T14:00:00Z,2022-06-22,31,COAL,493
